title,url,date,content,thumbnail,celebrity,status
IU crowned as Korea's No. 1 artist by Billboard,https://koreajoongangdaily.joins.com/news/2024-12-18/entertainment/kpop/IU-crowned-as-Koreas-No-1-artist-by-Billboard/2203521,2024-12-18,"IU was chosen as Korea’s No. 1 artist in Billboard’s “Global No. 1s” series, along with other artists like Dua Lipa and KUN.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/12/18/ebb439f4-54fd-452f-8cdf-358e3399ff9e.jpg,iu,CURRENT
Korean celebrities show support to protesters,https://koreajoongangdaily.joins.com/news/2024-12-15/national/politics/Korean-celebrities-show-support-to-protesters/2201015,2024-12-15,"Many Korean celebrities were not afraid to show their support in joining the rally on Saturday to impeach President Yoon Suk Yeol on Saturday, the same day that the motion was passed.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/12/15/5fc3a887-0193-45a4-a4dd-484a7f76aca3.jpg,iu,CURRENT
"NewJeans members set up new Instagram account, buy food for rally-goers",https://koreajoongangdaily.joins.com/news/2024-12-14/national/politics/NewJeans-members-set-up-new-Instagram-account-buys-food-for-rallygoers/2200775,2024-12-14,"Members of girl group NewJeans set up their own Instagram account. The first post they uploaded was ""a small gift"" to the fans taking part in the rally held to call for the impeachment of President Yoon Suk Yeol.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/12/14/1298f3bf-bd83-48a7-8c0a-f4253b147635.jpg,iu,CURRENT
Massive rally planned in Seoul ahead of Yoon's impeachment vote,https://koreajoongangdaily.joins.com/news/2024-12-14/national/politics/Massive-rally-planned-in-Seoul-ahead-of-Yoons-impeachment-vote/2200663,2024-12-14,"Ahead of a second impeachment vote slated for 4 p.m. Saturday, another massive rally demanding the ousting of President Yoon Suk Yeol is set to take place in front of the National Assembly building in western Seoul.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/12/14/1d2e5406-ec3c-40c2-9780-06039de7e478.jpg,iu,CURRENT
IU and Yuri provide free food for fans attending impeachment rally,https://koreajoongangdaily.joins.com/news/2024-12-14/national/politics/IU-and-Yuri-provide-free-food-for-fans-attending-impeachment-rallies/2200647,2024-12-14,Singers IU and Yuri of girl group Girls' Generation prepared food and hand warmers for members of their fans participating in rallies calling for the impeachment of President Yoon Suk Yeol set to take place Saturday.,https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/12/14/01bef75b-d772-4401-98c7-5b83d889d7a0.jpg,iu,CURRENT
Billlie to continue 'Our Flowerld (Belllie've You)' tour next year,https://koreajoongangdaily.joins.com/news/2024-12-06/entertainment/kpop/Billlie-to-continue-Our-Flowerld-Belllieve-You-tour-next-year/2194534,2024-12-06,"Girl group Billlie will continue its ongoing world tour “Our Flowerld (Belllie've You)” in Asia and Oceania in February next year, according to the group’s official social media on Friday.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/12/06/4c38bf51-0dc4-4fec-a3c9-efb01711f1f3.jpg,iu,CURRENT
K-pop agencies seek legal action against online haters,https://koreajoongangdaily.joins.com/news/2024-12-03/entertainment/kpop/Kpop-agencies-seek-legal-action-against-online-haters/2191600,2024-12-03,"K-pop agencies are seeking to punish those who post derogatory comments about their artists online, with cases involving IU and Taeyeon being the latest examples.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/12/03/229ab616-4003-4db2-914e-3ecdbb1137fb.jpg,iu,CURRENT
G-Dragon's MAMA Awards performance outfit reportedly worth $6.4 million,https://koreajoongangdaily.joins.com/news/2024-12-02/entertainment/kpop/GDragons-MAMA-Awards-performance-outfit-reportedly-worth-64-million/2190831,2024-12-02,"As musically impressive as G-Dragon's 14-minute performance at the MAMA Awards was, his all-pink outfit adorned with vibrant jewelry was equally impressive, reportedly worth an estimated 9 billion won ($6.4 million) in total.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/12/02/0c71f945-421b-492f-b8b9-28d53e3504d1.jpg,iu,CURRENT
IU and Byeon Woo-seok to lead new MBC romance series,https://koreajoongangdaily.joins.com/news/2024-12-02/entertainment/television/IU-and-Byeon-Wooseok-to-lead-new-MBC-romance-series/2190398,2024-12-02,"IU and Byeon Woo-seok will lead a new MBC romance series, Kakao Entertainment confirmed on Monday.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/12/02/fccdcb9d-195c-4b69-a426-8c8f92a7344f.jpg,iu,CURRENT
39th Golden Disc Awards announces 50 nominees,https://koreajoongangdaily.joins.com/news/2024-12-02/entertainment/kpop/39th-Golden-Disc-Awards-announces-50-nominees/2190522,2024-12-02,The 39th Golden Disc Awards announced the 50 nominees for its upcoming awards ceremony set to take place on Jan. 4 and 5 at the Fukuoka PayPay Dome in Japan.,https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/12/03/ac97b34f-b7c2-4151-8659-7969e7fb2441.jpg,iu,CURRENT
aespa takes home seven awards at Melon Music Awards 2024,https://koreajoongangdaily.joins.com/news/2024-12-01/entertainment/kpop/Aespa-takes-home-seven-awards-at-Melon-Music-Awards-2024/2189971,2024-12-01,"Girl groups aespa and (G)I-DLE rocked the Melon Music Awards 2024 night, the former taking home a total of whopping seven awards and the latter announcing its surprise news during the ceremony held Saturday in Incheon.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/12/01/41aabb70-206d-4873-a02f-3aeed0fdd2d0.jpg,iu,CURRENT
"K-pop merchandise made up 69% of transactions on Global Bunjang, platform says",https://koreajoongangdaily.joins.com/news/2024-11-28/entertainment/kpop/Kpop-merchandise-made-up-69-of-transactions-on-Global-Bunjang-platform-says/2188476,2024-11-28,Secondhand marketplace Bunjang revealed Thursday its 2024 trend report on K-pop merchandise for its global platform.,https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/11/28/c9bbc4d8-342f-40ca-a21c-ecbb97fde782.jpg,iu,CURRENT
BTS's Jimin wins big at 2024 MAMA Awards despite absence,https://koreajoongangdaily.joins.com/news/2024-11-23/entertainment/kpop/BTSs-Jimin-wins-big-at-2024-MAMA-Awards-despite-absence/2184549,2024-11-23,"BTS member Jimin won big at the 2024 MAMA Awards held in Osaka, Japan, on Friday even though he was absent from the event due to his military duty.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/11/24/6cef77f7-ae45-4016-adde-87d918633397.jpg,iu,CURRENT
"IU's agency pursues legal action against 180 people for defamation, espionage rumors",https://koreajoongangdaily.joins.com/news/2024-11-11/entertainment/kpop/IUs-agency-pursues-legal-action-against-180-people-for-defamation-espionage-rumors-/2175224,2024-11-11,"Singer and songwriter IU’s agency EDAM Entertainment is currently pursuing legal action against 180 individuals for spreading malicious and false information regarding its artist, the agency said Monday.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/11/11/8c52f64a-d2af-4aa3-81f4-20326b10896b.jpg,iu,CURRENT
"Korea's live music ticket sales rise nearly 16% in Q3 with success of 'Chicago,' IU",https://koreajoongangdaily.joins.com/news/2024-11-07/entertainment/musicPerformance/Koreas-live-music-ticket-sales-rise-nearly-16-in-Q3-with-success-of-Chicago-IU/2172921,2024-11-07,"Korea's live music ticket sales rose nearly 16 percent, or 51.4 billion won ($36.8 million), on year in the third quarter, with the musical ""Chicago"" in Seoul raking in the most buck, the Korea Arts Management Service announced on Thursday.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/11/07/9a38bdb4-de9d-45c7-a1b6-e3af708b3ac9.jpg,iu,CURRENT
Girl group Billlie returns with full lineup on fifth EP with lyrics by IU,https://koreajoongangdaily.joins.com/news/2024-10-16/entertainment/kpop/Girl-group-Billlie-returns-as-a-whole-with-fifth-EP-lyrics-by-IU/2156359,2024-10-16,"Back for the first time in a year and a half, girl group Billlie took the time to look back on the things that they lost and learn how to cherish each other.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/10/16/9800ffc1-00fa-4517-a59e-0a6be397ccb5.jpg,iu,CURRENT
Jay Park returns to R&B roots with new album 'The One You Wanted',https://koreajoongangdaily.joins.com/news/2024-10-09/entertainment/kpop/Jay-Park-returns-to-RB-roots-with-new-album-The-One-You-Wanted/2151170,2024-10-09,"“The One You Wanted” is Jay Park’s first full-length album in five years, since “The Road Less Traveled (2019), and his first R&B album in eight years since “Everything You Wanted” (2016).",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/10/09/3e68b955-c481-447f-8a17-7b4c528d0304.jpg,iu,CURRENT
2NE1's long-awaited 'Welcome Back' concert gives fans nostalgia overload,https://koreajoongangdaily.joins.com/news/2024-10-07/entertainment/kpop/2NE1s-longawaited-Welcome-Back-concert-gives-fans-nostalgia-overload-/2149373,2024-10-07,2NE1 held its “Welcome Back” concerts from Friday to Sunday at the Olympic Hall in southern Seoul. It was 2NE1's first concert in 10 years and six months since the group's “All or Nothing” tour held from March to October 2014.,https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/10/07/8c5027f0-5d71-4afa-ac87-9121f4afc325.jpg,iu,CURRENT
T-ara's Jiyeon and baseball star Hwang Jae-gyun confirm divorce,https://koreajoongangdaily.joins.com/news/2024-10-06/entertainment/kpop/Taras-Jiyeon-and-baseball-star-Hwang-Jaegyun-confirm-divorce/2148911,2024-10-06,"Jiyeon of girl group T-ara and baseball player Hwang Jae-gyun have filed for divorce, the singer's attorney confirmed Saturday.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/10/06/a2e534be-ed6c-41e7-a65c-4fef2dfc3f8a.jpg,iu,CURRENT
World Cup Stadium spent just 3 percent of revenue on grass after Jamboree 'damaged' field,https://koreajoongangdaily.joins.com/news/2024-09-26/national/socialAffairs/World-Cup-Stadium-spent-just-3-percent-of-budget-on-grass-after-Jamboree-damaged-field/2142498,2024-09-26,Seoul World Cup Stadium generated 8.2 billion won in revenue but allocated only 3 percent for field maintenance in the first eight months of this year.,https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/09/26/40636667-d2d2-4e16-bdb6-82d253ae68bf.jpg,iu,CURRENT
Korea looks to relocate October World Cup qualifier against Iraq due to pitch issues,https://koreajoongangdaily.joins.com/news/2024-09-25/sports/football/Korea-looks-to-relocate-October-World-Cup-qualifier-against-Iraq-due-to-pitch-issues/2141332,2024-09-25,"The Korean football federation said Tuesday it will seek to move an October World Cup qualifying match from Seoul World Cup Stadium to a different venue, citing its poor pitch conditions.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/09/25/b63535f8-8ab5-45f8-9725-4affc0e1dee7.jpg,iu,CURRENT
"Drones, Tweety Bird and fireworks: IU celebrates 100th concert with a bang",https://koreajoongangdaily.joins.com/news/2024-09-23/entertainment/kpop/Drones-Tweety-Bird-and-fireworks-IU-celebrates-100th-concert-with-a-bang/2139522,2024-09-23,"IU held encore concerts for her “Hereh” world tour, titled “The Winning,” on Saturday and Sunday at Seoul World Cup Stadium in western Seoul, becoming the first K-pop solo female singer to fill the second-largest stadium in Korea.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/09/23/35ee05d7-6d1a-4259-b594-4485de842528.jpg,iu,CURRENT
IU hands out garbage bags to Sangam-dong residents ahead of World Cup Stadium concert,https://koreajoongangdaily.joins.com/news/2024-09-20/entertainment/kpop/IU-hands-out-garbage-bags-to-Sangamdong-residents-ahead-of-World-Cup-Stadium-concert/2138052,2024-09-20,IU surprised the residents of western Seoul's Sangam-dong by handing out garbage bags with a note asking for residents' understanding ahead of her upcoming concert at the World Cup Stadium over the weekend.,https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/09/20/ca4ed374-2875-46b0-965e-a8e61a3f57ae.jpg,iu,CURRENT
IU donates 225 million won to charity on 16th anniversary of debut,https://koreajoongangdaily.joins.com/news/2024-09-18/entertainment/musicPerformance/IU-donates-225-million-won-to-charity-on-16th-anniversary-of-debut/2136292,2024-09-18,Singer IU donated 225 million won to help children and older adults to celebrate the 16th anniversary of her professional singing career.,https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/09/18/2fc94934-5594-4a0b-8fec-d80744d138c0.jpg,iu,CURRENT
Back to basics: Cho Jung-seok goes from A-list actor to rookie singer in Netflix show,https://koreajoongangdaily.joins.com/news/2024-08-27/entertainment/television/Back-to-basics-Cho-Jungseok-goes-from-Alist-actor-to-rookie-singer-in-Netflix-show/2121842,2024-08-27,"Actor Cho Jung-seok, known for his talented vocal skills, is now setting off to follow his dream as he officially debuts as a singer.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/08/27/b4bf63e1-4973-4417-b3dd-ef05d8ad7bbd.jpg,iu,CURRENT
IU meets 'Grandpa Uaena' YouTuber while on tour,https://koreajoongangdaily.joins.com/news/2024-08-01/entertainment/kpop/IU-meets-Grandpa-Uaena-YouTuber-while-on-tour/2103714,2024-08-01,"YouTuber Zev Rattet, the famed IU fan nicknamed “Grandpa Uaena,"" finally had his dream of meeting the Korean singer come true.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/08/01/1fbf7f9b-61a1-47cd-bb47-8f9b377ee16a.jpg,iu,CURRENT
"Culture Ministry, gov't agencies aim to stop K-content exploitation at Seoul copyright summit",https://koreajoongangdaily.joins.com/news/2024-06-25/entertainment/television/Culture-Ministry-govt-agencies-aim-to-stop-Kcontent-exploitation-at-Seoul-copyright-summit/2076142,2024-06-25,"The Culture Ministry and the Korea Copyright Protection Agency held the ""2024 International Cooperation Meeting for Copyright Protection"" on Tuesday to discuss various issues regarding the investigation of K-content copyright infringement.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/06/25/42357530-b3e6-4413-913b-d51cb6a1d0fe.jpg,iu,CURRENT
AKMU pulls out all the stops to celebrate decade-long career at '10VE' concert,https://koreajoongangdaily.joins.com/news/2024-06-17/entertainment/kpop/AKMU-pulls-out-all-the-stops-to-celebrate-decadelong-career-at-10VE-concert/2070013,2024-06-17,"The very definition of a perfect concert took place at southern Seoul's KSPO Dome over the weekend for K-pop's most famous sibling duo AKMU, who celebrated their 10th anniversary with the concert, ""10VE.""",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/06/17/4aca87f3-8e6f-4b29-8258-a4127bef35b3.jpg,iu,CURRENT
Twice's Nayeon promises to show 'different side' to fans with new EP 'NA',https://koreajoongangdaily.joins.com/news/2024-06-13/entertainment/kpop/Twices-Nayeon-promises-to-show-different-side-to-fans-with-new-EP-NA/2067986,2024-06-13,"Cooler, maturer and wholly and unapologetically herself — Twice member Nayeon is gearing up to showcase a new side of herself as a solo artist with her second EP, ""NA,"" dropping on Friday at 1 p.m.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/06/13/7c401e3c-00b6-4148-92cd-9c7854276cbf.jpg,iu,CURRENT
"NCT Wish, I.M., AB6IX: Last weekend's K-pop concerts in pictures",https://koreajoongangdaily.joins.com/news/2024-05-27/entertainment/kpop/NCT-Wish-IM-AB6IX-Last-weekends-Kpop-concerts-in-pictures/2055259,2024-05-27,"NCT Wish kicked off its first fan meeting tour, ""School of WISH,"" with five performances across the weekend at Myunghwa Live Hall in Yeondeungpo District, western Seoul.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/05/28/6eaaa15e-eaa5-4585-911f-7c243dea4377.jpg,iu,CURRENT
"Performers, YouTubers and 'Grandpa Uaena': K-culture lovers enjoy best of Korea in tourism program",https://koreajoongangdaily.joins.com/news/2024-05-24/culture/foodTravel/Performers-YouTubers-and-Grandpa-Uaena-Kculture-lovers-enjoy-best-of-Korea-in-tourism-program/2054391,2024-05-24,"A tourist group including YouTubers and performers enjoyed a five-day tour of South Korea's top tourist attractions. The event, hosted by the Ministry of Culture, Sports and Tourism, aimed to promote Korea's culture and tourism.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/05/27/2de38652-30f6-4eb1-bf88-b0f5b8e72ebf.jpg,iu,CURRENT
"Ateez's Hongjoong, actor Ahn Hyo-seop join celebrity donors on Children's Day",https://koreajoongangdaily.joins.com/news/2024-05-06/entertainment/kpop/Ateezs-Hongjoong-actor-Ahn-Hyoseop-join-celebrity-donors-on-Childrens-Day/2040404,2024-05-06,Stars like K-pop boy band Ateez's Hongjoong and actor Ahn Hyo-seop joined the string of celebrity Children's Day donations over the weekend.,https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/05/06/3f957b0c-6a95-4189-a426-b3996b029c61.jpg,iu,CURRENT
Singer-actor IU donates 100 million won for Children's Day,https://koreajoongangdaily.joins.com/news/2024-05-05/entertainment/kpop/Singeractor-IU-donates-100-million-won-for-Childrens-Day/2040078,2024-05-05,"EDAM Entertainment said Sunday that she made the donation to ChildFund Korea under the name IUaena, a portmanteau of her stage name IU and the singer's official fan club Uaena.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/05/05/8c4cc2ac-856c-496e-991e-98e59532fa32.jpg,iu,CURRENT
DAY6 and BabyMonster secure top spots on Favorite weekly chart,https://koreajoongangdaily.joins.com/news/2024-04-12/entertainment/kpop/DAY6-and-BabyMonster-secure-top-spots-on-Favorite-weekly-chart/2023644,2024-04-12,Boy band DAY6 and YG Entertainment’s rookie girl group BabyMonster topped Favorite’s weekly chart for the first week of April.,https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/04/14/0e37b215-0d9b-4c33-9839-232f87e4c22a.jpg,iu,CURRENT
IU's agency apologizes to fan due to scalping prevention bungle,https://koreajoongangdaily.joins.com/news/2024-04-09/entertainment/kpop/IUs-agency-apologizes-to-fan-due-to-scalping-prevention-bungle/2021577,2024-04-09,"Singer IU's agency apologized for accidentally banning a fan club member while trying to filter out illegal ticket sales to the ""H.E.R"" Seoul concerts held last month.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/04/09/6f0983a9-7b21-459c-9735-dd5736c1b1f0.jpg,iu,CURRENT
"Riize, DAY6 top Bugs charts for third week of March",https://koreajoongangdaily.joins.com/news/2024-04-01/entertainment/kpop/Riize-DAY6-top-Bugs-charts-for-third-week-of-March/2015743,2024-04-01,"Boy band Riize topped Favorite's weekly chart for the third week of March. Favorite is a K-pop fan poll co-developed by digital streaming service Bugs and the JoongAng Ilbo, an affiliate of the Korea JoongAng Daily.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/04/01/f8022e9c-f612-4c8c-a216-43072ac52109.jpg,iu,CURRENT
"Twice tops Favorite Weekly Chart, IU takes second",https://koreajoongangdaily.joins.com/news/2024-03-25/entertainment/kpop/Twice-tops-Favorite-Weekly-Chart-IU-takes-second/2010215,2024-03-25,Twice topped Favorite's weekly K-pop fan poll. Chaeyoung won the April birthday poll.,https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/03/25/1bc0d43a-1e00-4de7-b8ea-539db5675efe.jpg,iu,CURRENT
Singer-songwriter IU ranks No. 1 on Favorite’s Weekly Chart,https://koreajoongangdaily.joins.com/news/2024-03-15/entertainment/kpop/Singersongwriter-IU-ranks-No-1-on-Favorites-Weekly-Chart/2003530,2024-03-15,"Favorite is a K-pop fan poll co-developed by digital streaming service Bugs and the JoongAng Ilbo, an affiliate of the Korea JoongAng Daily. Weekly chart rankings are calculated through a combination of fan votes and the number of streams on Bugs.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/03/15/96457098-03f0-4df0-9951-20f12b5c0561.jpg,iu,CURRENT
"IU impresses 15,000 fans with massive, but intimate concert finale",https://koreajoongangdaily.joins.com/news/2024-03-11/entertainment/kpop/IU-impresses-15000-fans-with-massive-but-intimate-concert-finale/1999160,2024-03-11,"IU wowed 15,000 fans with a 30-plus song performance at the KSPO Dome. The ""H.E.R"" world tour will continue to Japan, Taiwan and Singapore.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/03/11/b7112e9e-7d3e-433e-843d-f44f0d92c6ea.jpg,iu,CURRENT
IU to hold encore concert at the World Cup Stadium in September,https://koreajoongangdaily.joins.com/news/2024-03-10/entertainment/kpop/IU-to-hold-encore-concert-at-the-World-Cup-Stadium-in-September/1998811,2024-03-10,"The encore concert will be held on Sept. 21 and 22 at the Seoul World Cup Stadium — also known as the Sangam World Cup Stadium — in Mapo District, western Seoul.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/03/10/b39171a3-dfe2-4056-802f-d7967f0bb573.jpg,iu,CURRENT
Hong Isaac the 'Favorite' on the Bugs-JoongAng weekly chart,https://koreajoongangdaily.joins.com/news/2024-03-08/entertainment/kpop/Hong-Isaac-the-Favorite-on-the-BugsJoongAng-weekly-chart/1998060,2024-03-08,The singer-songwriter claimed the top spot for the fifth week of February with 43.2 percent.,https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/03/08/6b13c5a0-25fe-4b1a-a7ed-efdd5e6ec509.jpg,iu,CURRENT
IU's agency cuts out illegal concert ticket scalpers from fan club,https://koreajoongangdaily.joins.com/news/2024-03-01/entertainment/kpop/IUs-agency-cuts-out-illegal-concert-ticket-scalpers-from-fan-club/1992935,2024-03-01,"IU's agency, EDAM Entertainment, said that it canceled 44 tickets to the star's upcoming tour over illegal reselling.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/03/01/b1041f5f-dc5b-4350-aa59-d7a29ff3164e.jpg,iu,CURRENT
'Not everyone can be a flower': IU reflects on adulthood in new EP,https://koreajoongangdaily.joins.com/news/2024-02-20/entertainment/kpop/Not-everyone-can-be-a-flower-IU-reflects-on-adulthood-in-new-EP/1984887,2024-02-20,"IU reflects on life in her thirties with the release of her first EP in over two years, featuring tracks that she wrote herself. Her world tour will kick off soon after the release.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/02/20/a8c14f14-15d2-4f62-8f32-d6e5001bb8a3.jpg,iu,CURRENT
"Riize wins Favorite Weekly, Blackpink's Lisa takes March birthday crown",https://koreajoongangdaily.joins.com/news/2024-02-16/entertainment/kpop/Riize-wins-Favorite-Weekly-Blackpinks-Lisa-takes-March-birthday-crown/1982518,2024-02-16,"Celebratory videos of Riize and IVE, who placed second, will play at the Parnas Media Tower from Saturday to Feb. 23.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/02/16/91abb5a6-37a8-4b47-b094-94d0f0f1dd98.jpg,iu,CURRENT
'Decision to Leave' actor Tang Wei stars in IU's ''Shh..' music video,https://koreajoongangdaily.joins.com/news/2024-02-13/entertainment/musicPerformance/Decision-to-Leave-actress-Tang-Wei-stars-in-IUs-Shh-music-video/1979371,2024-02-13,"The actor appeared in the teaser for “'Shh..,” a track on IU’s upcoming EP “The Winning” posted to IU’s YouTube channel at midnight on Monday.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/02/13/bd258bf9-9c97-4d1e-9f50-585f5e0a414c.jpg,iu,CURRENT
IU announces Tweety collab and special edition of 'The Winning' EP,https://koreajoongangdaily.joins.com/news/2024-02-07/entertainment/kpop/IU-announces-Tweety-collab-and-special-edition-of-The-Winning-EP/1976461,2024-02-07,"The singer will release a special version of her upcoming “The Winning” EP with the bright-eyed Warner Bros. character, the singer-songwriter’s agency EDAM Entertainment said Wednesday.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/02/07/e9220d10-55d4-485e-99bc-81c93264b3e2.jpg,iu,CURRENT
Virtual boy band Plave's Noah voted No. 1 'Ending Fairy' on Favorite chart,https://koreajoongangdaily.joins.com/news/2024-02-05/entertainment/kpop/Virtual-boy-band-Plaves-Noah-voted-No-1-Ending-Fairy-on-Favorite-chart/1974489,2024-02-05,"Noah of the virtual K-pop boy band Plave was voted the No. 1 K-pop ‘Ending Fairy,’ while Twice’s Jihyo was named the K-pop Best Solo Hit Music on Favorite charts for the last week of January.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/05/29/236086d5-af6f-40c6-91c1-9332398dab53.jpg,iu,CURRENT
IU to drop EP 'The Winning' on Feb. 20 after 'Love wins all' hits No. 1,https://koreajoongangdaily.joins.com/news/2024-01-30/entertainment/kpop/IU-to-drop-EP-The-Winning-on-Feb-20-after-Love-wins-all-hits-No-1/1969924,2024-01-30,"“The Winning” will be IU’s first EP in more than two years, following the release of her special EP “Pieces” in late 2021.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/01/30/26c23753-c9bb-4fc8-b068-93b6b59f7632.jpg,iu,CURRENT
IU's 'Love wins all' reaches No. 1 on Melon Top 100 in release record,https://koreajoongangdaily.joins.com/news/2024-01-25/entertainment/kpop/IUs-Love-wins-all-reaches-No-1-on-Melon-Top-100-in-release-record/1966798,2024-01-25,"“Love wins all” became the fastest song by a female artist to top the Melon chart since its system renewal in August 2021, IU's agency EDAM Entertainment said Thursday.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/01/25/11b07e5b-f6f6-4ce3-a2d3-c730d5f4beb3.jpg,iu,CURRENT
IU scraps 'Love wins' single title after online backlash,https://koreajoongangdaily.joins.com/news/2024-01-19/entertainment/kpop/IU-scraps-Love-wins-single-title-after-online-backlash/1962772,2024-01-19,"IU's upcoming single, 'Love wins' is now called 'Love wins all' after controversy arose due to the former title's association with the LGBTQ community.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/01/21/e0afa76d-fa76-4465-b377-dd6a893093d1.jpg,iu,CURRENT
IU to begin her 18-city world tour in Seoul in March,https://koreajoongangdaily.joins.com/news/2024-01-17/entertainment/kpop/IU-to-begin-her-18city-world-tour-in-Seoul-in-March/1960330,2024-01-17,"Singer-songwriter IU will start her world tour on March 2 at the KSPO Dome in Songpa District, southern Seoul, her agency EDAM Entertainment said Wednesday.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/01/17/53abc2b5-ae0a-4c47-82e5-cd1371e4a513.jpg,iu,CURRENT
"BTS's V, 'Concrete Utopia' director collaborate for IU's 'Love wins'",https://koreajoongangdaily.joins.com/news/2024-01-16/entertainment/kpop/BTSs-V-Concrete-Utopia-director-collaborate-for-IUs-Love-wins/1959303,2024-01-16,"BTS's V and ""Concrete Utopia"" (2023) director Um Tae-hwa took part in singer-songwriter IU's upcoming prerelease single ""Love wins,"" her agency EDAM Entertainment said Tuesday.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/01/16/3944bbfe-2aaf-4aa0-9600-0bd519e9b1ea.jpg,iu,CURRENT
IU to drop prerelease single 'Love wins',https://koreajoongangdaily.joins.com/news/2024-01-15/entertainment/kpop/IU-to-drop-prerelease-single-Love-wins/1958432,2024-01-15,“Love wins” will be the artist’s first original music in over two years since her last EP. “Pieces.” was released in December 2021.,https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/01/15/a1d6e11e-2c42-4fa9-b343-4c026aa5b09f.jpg,iu,CURRENT
Ryu Jun-yeol 'put all his concerns to rest' in 'Alienoid 2',https://koreajoongangdaily.joins.com/news/2024-01-08/entertainment/movies/Ryu-Junyeol-put-all-his-concerns-to-rest-in-Alienoid-2/1953446,2024-01-08,"Ryu Jun-yeol is confident ""Alienoid 2"" will redeem the franchise after a disappointing first film, saying clearer messages and stronger character relationships will resonate with audiences.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/01/08/cd75a2ff-f4cf-4a75-9a5a-407a103c3a25.jpg,iu,CURRENT
"IU, Lee Je-hoon, Nayeon warm the New Year with donations",https://koreajoongangdaily.joins.com/news/2024-01-05/entertainment/kpop/IU-Lee-Jehoon-Nayeon-warm-the-New-Year-with-donations/1952060,2024-01-05,"Korean celebrities IU, Lee Je-hoon and Nayeon are continuing the New Year spirit with a round of donations.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2024/01/05/a9803cb9-1d23-4fc7-ba76-338d7283f008.jpg,iu,CURRENT
